2,CPLEX Default,α = 5.0 λ = 100
../Dataset/ReducedLP/scpd3_reduced.lp,1.4392040000000001,0.785867
../Dataset/ReducedLP/scpd3_reduced.lp,0.673473,0.797097
../Dataset/ReducedLP/scpd3_reduced.lp,1.317382,0.761023
../Dataset/ReducedLP/scpd3_reduced.lp,0.720062,0.7629130000000001
../Dataset/ReducedLP/scpd3_reduced.lp,0.707292,0.7287600000000001
../Dataset/ReducedLP/scpd3_reduced.lp,0.7675390000000001,0.816656
../Dataset/ReducedLP/scpd3_reduced.lp,0.714921,0.796265
../Dataset/ReducedLP/scpd4_reduced.lp,1.396409,0.652151
../Dataset/ReducedLP/scpd4_reduced.lp,0.610991,0.7919689999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.666682,0.71299
../Dataset/ReducedLP/scpd4_reduced.lp,0.5398430000000001,0.5912729999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.579721,0.6207699999999999
../Dataset/ReducedLP/scpd4_reduced.lp,0.636706,0.721268
../Dataset/ReducedLP/scpd4_reduced.lp,0.765203,0.689248
../Dataset/ReducedLP/scpd4_reduced.lp,0.5604319999999999,0.616174
../Dataset/ReducedLP/scpd4_reduced.lp,0.58007,0.645413
../Dataset/ReducedLP/scpd4_reduced.lp,0.62655,0.662637
../Dataset/ReducedLP/scpnre1_reduced.lp,14.553582999999998,16.12313
../Dataset/ReducedLP/scpnre1_reduced.lp,13.526487,18.52252
../Dataset/ReducedLP/scpnre1_reduced.lp,14.278467000000001,15.741388
../Dataset/ReducedLP/scpnre1_reduced.lp,25.274235,14.797787
../Dataset/ReducedLP/scpnre1_reduced.lp,14.128079999999999,15.560096
../Dataset/ReducedLP/scpnre1_reduced.lp,25.313798000000002,17.363007
../Dataset/ReducedLP/scpnre1_reduced.lp,15.546692000000002,16.670298000000006
../Dataset/ReducedLP/scpnre1_reduced.lp,12.846271,16.118744
../Dataset/ReducedLP/scpnre1_reduced.lp,12.625503,13.931168
../Dataset/ReducedLP/scpnre1_reduced.lp,13.556913,14.800385999999998
../Dataset/ReducedLP/scpnre2_reduced.lp,137.236992,174.560724
../Dataset/ReducedLP/scpnre2_reduced.lp,236.663566,131.58472700000002
../Dataset/ReducedLP/scpnre2_reduced.lp,117.49886599999999,92.06846
../Dataset/ReducedLP/scpnre2_reduced.lp,184.243254,103.694247
../Dataset/ReducedLP/scpnre2_reduced.lp,57.562387,100.795694
../Dataset/ReducedLP/scpnre2_reduced.lp,166.51833100000005,98.67004
../Dataset/ReducedLP/scpnre2_reduced.lp,185.008111,139.99608899999998
../Dataset/ReducedLP/scpnre2_reduced.lp,165.86448700000003,176.680116
../Dataset/ReducedLP/scpnre2_reduced.lp,96.396807,162.370405
../Dataset/ReducedLP/scpnre2_reduced.lp,159.970849,131.60153799999998
../Dataset/ReducedLP/scpnre3_reduced.lp,6.936071000000001,9.948108
../Dataset/ReducedLP/scpnre3_reduced.lp,17.10829,6.314918
../Dataset/ReducedLP/scpnre3_reduced.lp,15.399602999999999,9.777581
../Dataset/ReducedLP/scpnre3_reduced.lp,5.9451,6.645969
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7816600000000005,9.29244
../Dataset/ReducedLP/scpnre3_reduced.lp,13.037253,19.259298
../Dataset/ReducedLP/scpnre3_reduced.lp,22.868883,6.385701
../Dataset/ReducedLP/scpnre3_reduced.lp,6.7219570000000015,7.813619
../Dataset/ReducedLP/scpnre3_reduced.lp,7.489484,8.317707
../Dataset/ReducedLP/scpnre3_reduced.lp,8.200189,6.546696
../Dataset/ReducedLP/scpnre4_reduced.lp,38.84329,42.356643
../Dataset/ReducedLP/scpnre4_reduced.lp,13.119596,16.924035999999994
../Dataset/ReducedLP/scpnre4_reduced.lp,19.567059,15.332277
../Dataset/ReducedLP/scpnre4_reduced.lp,12.467913000000001,13.46663
../Dataset/ReducedLP/scpnre4_reduced.lp,36.129569000000004,43.246361
../Dataset/ReducedLP/scpnre4_reduced.lp,63.41135300000001,31.986684000000004
../Dataset/ReducedLP/scpnre4_reduced.lp,33.054248,18.845697
../Dataset/ReducedLP/scpnre4_reduced.lp,19.523320000000002,13.097955
../Dataset/ReducedLP/scpnre4_reduced.lp,15.138562,23.049141
../Dataset/ReducedLP/scpnre4_reduced.lp,13.518360000000001,44.740648
../Dataset/ReducedLP/scpnre5_reduced.lp,5.036258,4.7109760000000005
../Dataset/ReducedLP/scpnre5_reduced.lp,4.703101,4.703018
../Dataset/ReducedLP/scpnre5_reduced.lp,5.238919999999999,5.067101
../Dataset/ReducedLP/scpnre5_reduced.lp,4.651795,4.631949
../Dataset/ReducedLP/scpnre5_reduced.lp,4.6438190000000015,5.067868
../Dataset/ReducedLP/scpnre5_reduced.lp,8.652246,4.6706910000000015
../Dataset/ReducedLP/scpnre5_reduced.lp,4.454948,4.718165
../Dataset/ReducedLP/scpnre5_reduced.lp,4.901354,5.144693
../Dataset/ReducedLP/scpnre5_reduced.lp,4.558058,4.9997989999999985
../Dataset/ReducedLP/scpnre5_reduced.lp,4.54366,5.050578
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.946119,11.439788
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.745329,11.682978
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.954162,11.708646
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.256882000000001,10.984527
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.909639,11.987922
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.492889000000002,12.701808
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.711997,12.865792
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.620393,13.589065
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.764702999999999,11.344561
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.321552,11.955384
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.661983,7.623372
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.203105,7.4500199999999985
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.273211,7.531889
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.729178999999999,7.260294
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.446388,7.373587
../Dataset/ReducedLP/scpnrf2_reduced.lp,12.711297,7.607532000000001
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.119349,6.450357
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.819089999999999,6.59478
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.151145,7.385458
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.0551210000000015,6.979647999999999
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.4709209999999997,3.5408160000000004
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.296876999999999,4.062705
../Dataset/ReducedLP/scpnrf3_reduced.lp,8.398074000000001,9.250074
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.19636,3.568941
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.310504,3.465568
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.495189,7.767919999999998
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.7202839999999995,4.2089
../Dataset/ReducedLP/scpnrf3_reduced.lp,4.248268,6.342668
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.242931,3.430922
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.846277,7.007555
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.756427,24.011127
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.577622,25.770913
../Dataset/ReducedLP/scpnrf4_reduced.lp,17.607744,26.620973
../Dataset/ReducedLP/scpnrf4_reduced.lp,29.45325,22.566231
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.060164999999998,22.652101
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.530296,28.411493
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.375892,23.147005
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.182270000000006,21.963539
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.530682000000002,25.613422
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.626109,25.451531
../Dataset/ReducedLP/scpnrf5_reduced.lp,18.352757999999998,18.740412
../Dataset/ReducedLP/scpnrf5_reduced.lp,24.897322,19.561022
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.541801,30.464369
../Dataset/ReducedLP/scpnrf5_reduced.lp,54.69866500000001,124.117545
../Dataset/ReducedLP/scpnrf5_reduced.lp,22.226454999999998,16.885038
../Dataset/ReducedLP/scpnrf5_reduced.lp,49.531196,23.929485
../Dataset/ReducedLP/scpnrf5_reduced.lp,85.403847,19.070918
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.838882,19.087075
../Dataset/ReducedLP/scpnrf5_reduced.lp,17.425585,18.870345
../Dataset/ReducedLP/scpnrf5_reduced.lp,35.370503,90.199207
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.754175,3601.360884
../Dataset/ReducedLP/scpnrg1_reduced.lp,3535.8846329999997,3601.377067000001
../Dataset/ReducedLP/scpnrg1_reduced.lp,2615.202384,3539.239861
../Dataset/ReducedLP/scpnrg1_reduced.lp,2665.373143,3179.156437
../Dataset/ReducedLP/scpnrg1_reduced.lp,3360.243376,2486.315505
../Dataset/ReducedLP/scpnrg1_reduced.lp,2640.668875,3569.192625
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.7431659999997,3601.369356
../Dataset/ReducedLP/scpnrg1_reduced.lp,3012.764646,3258.458652
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.030601,3601.3651670000004
../Dataset/ReducedLP/scpnrg1_reduced.lp,3009.463389,3269.489031
../Dataset/ReducedLP/scpnrg2_reduced.lp,470.19886900000006,1118.502015
../Dataset/ReducedLP/scpnrg2_reduced.lp,1772.566796,2861.915931
../Dataset/ReducedLP/scpnrg2_reduced.lp,1425.28558,1246.556956
../Dataset/ReducedLP/scpnrg2_reduced.lp,1685.938766,2055.190734
../Dataset/ReducedLP/scpnrg2_reduced.lp,1049.087207,842.9780089999998
../Dataset/ReducedLP/scpnrg2_reduced.lp,402.16193599999997,450.37477800000005
../Dataset/ReducedLP/scpnrg2_reduced.lp,908.15437,1005.71196
../Dataset/ReducedLP/scpnrg2_reduced.lp,1428.5248390000006,1200.213343
../Dataset/ReducedLP/scpnrg2_reduced.lp,2250.333229,3560.807689
../Dataset/ReducedLP/scpnrg2_reduced.lp,669.567861,407.466714
